       -65.6393      73.0700 
    -56.3869     140.2750 
    -62.8749    -129.0571 
    -62.9601     -93.3673 
    -66.5447      13.8611 
    -67.8873      88.1170 
    -67.5461     165.0074 
    -77.5064      52.5357 
    -69.5427      58.5927 
    -67.7068     125.7373 
    -61.7825     172.2465 
    -62.5783    -173.8459 
    -64.1982    -121.0669 
    -63.5663    -121.4277 
    -66.6801     -74.4836 
    -67.7915    -132.9786 
    -81.7585     140.8590 
    -84.5330      72.2594 
    -68.5091    -174.5419 
    -63.9714     176.2205 
    -62.2414     100.1551 
    -71.7863    -160.4185 
    -63.0841     133.9779 
    -74.0718      45.2538 
    -66.8461    -177.2441 
    -76.6631     -29.9827 
    -69.3458    -152.6016 
    -69.0294      49.7651 
    -59.5663     -64.0895 
    -59.7185    -118.5544 
    -62.3582    -164.0237 
    -60.0062     141.5045 
    -60.9181      55.7822 
    -62.0937     -46.8955 
    -63.2899    -157.2948 
    -63.8413    -161.9020 
    -56.7636    -123.8219 
    -64.4416     -18.3457 
    -65.1974      58.8664 
    -65.5013     157.0097 
    -67.1508    -111.3795 
    -65.4793     -35.7471 
    -72.3286      69.4603 
    -63.7266     149.0988 
    -66.0706     174.8402 
    -59.8540    -108.5552 
    -63.5609     -91.5533 
    -62.0409     -39.8691 
    -65.4227     -30.6332 
    -66.5627      -1.8052 
    -66.6368     -23.7680 
    -78.1564      -9.1875 
    -77.6810      28.5768 
    -66.7103      24.5547 
    -69.6711     -92.5847 
    -66.5876     104.7872 
    -70.4181     -11.4565 
    -72.9890     -88.2378 
    -64.7117     -73.4870 
    -64.7623    -130.8727 
    -72.0469     -12.5211 
    -63.7936     -93.6917 
    -63.3567     174.9745 
    -62.5633      81.8694 
    -61.2423      15.4132 
    -59.4714     -37.1270 
    -57.3074    -108.1260 
    -57.7829     175.5532 
    -60.5381      83.3167 
    -65.6225     -13.8379 
    -60.3918     -39.4027 
    -59.3642       5.6171 
    -63.2077     120.4787 
    -63.6205    -160.1005 
    -64.7303     -54.7935 
    -65.4624       7.6411 
    -65.0525     113.2267 
    -68.0040    -164.0927 
    -60.6682    -121.8112 
    -70.2702     -78.1508 
    -60.6632     -15.1509 
    -70.4187      12.8142 
    -68.5205      51.3942 
    -73.4343     146.5143 
    -66.4644     126.7960 
    -68.5762    -134.6957 
    -69.9711    -109.5113 
    -63.5209    -143.4597 
    -63.2173    -148.8559 
    -67.4436    -150.9033 
    -60.8394     169.7543 
    -72.2775      96.5821 
    -74.6495     146.3232 
    -75.7887      -0.8919 
    -67.4849    -133.8751 
    -60.1663      98.1230 
    -59.2782      24.9543 
    -59.4498     -47.3326 
    -60.6679     -93.3500 
    -60.9278     178.6044 
    -57.6199     105.6739 
    -57.1707       8.2359 
    -56.9723     -73.7706 
    -60.4077    -155.9547 
    -63.5245     121.3583 
    -62.2237      52.0979 
    -68.8635     170.9215 
    -62.0624    -112.1612 
    -62.3137     -30.5765 
    -62.2064      86.1720 
    -64.5010     134.6749 
    -61.3802    -132.8162 
    -61.3455     -57.6186 
    -56.7365     -28.5038 
    -68.8285       5.5609 
    -61.0957      35.0281 
    -63.7167      48.4114 
    -63.0353      81.2862 
    -69.2793      63.8567 
    -70.5341      68.5949 
    -68.5461      58.4296 
    -63.9223       3.0891 
    -60.3442     -48.2303 
    -63.2732     -55.8268 
    -60.5619     -47.9523 
    -58.7814     -82.0356 
    -59.4372     -84.9295 
    -59.5341    -122.5979 
    -66.7070    -120.5977 
    -65.2237    -129.7571 
    -62.8211    -159.7844 
    -60.9974     143.5832 
    -59.8880      75.0847 
    -60.0350      23.8277 
    -58.2018     -37.3331 
    -56.5622    -121.9038 
    -58.8298     138.7160 
    -58.3536      46.7774 
    -59.0199     -28.7868 
    -59.1390    -104.9149 
    -67.3837     162.8314 
    -61.5316     -82.3523 
    -62.9350      29.4419 
    -64.5664     104.4154 
    -59.5164    -152.1670 
    -60.4061     -62.5501 
    -58.8697      -7.0000 
    -59.7842      69.6276 
    -58.9422      76.7230 
    -67.7502     134.6772 
    -63.7181     153.8083 
    -70.5516     118.3954 
    -63.1185     170.6119 
    -65.2536    -176.2080 
    -65.1826    -150.5103 
    -71.8283     127.6375 
    -62.7792     103.8713 
    -65.9907      74.2130 
    -60.4740      83.5851 
    -57.0832      70.3003 
    -57.5427      36.5146 
    -56.1285       7.0854 
    -61.1596     -27.5141 
    -63.2903       2.6154 
    -59.6984      -6.1531 
    -59.3291     -38.5783 
    -58.4693     -92.1532 
    -60.1252    -152.5203 
    -56.0758     142.9622 
    -55.0303      64.1658 
    -54.9882     -14.9357 
    -59.9456     -95.9419 
    -59.6132     165.5605 
    -57.6163      82.1698 
    -56.4201      -7.5323 
    -61.8690       0.5216 
    -63.0664      26.2136 
    -64.1015     129.7623 
    -62.4762     -81.9809 
    -58.6369     -12.5803 
    -56.8487      62.5680 
    -57.9924     119.8275 
    -58.3048    -173.1523 
    -69.1266    -179.8755 
    -72.0618      37.7252 
    -62.7936     146.8714 
    -61.7072    -168.8984 
    -64.5088    -128.2334 
    -63.2985    -117.7480 
