     -67.5782    -149.5587 
    -73.5904      11.2476 
    -62.7977       3.4935 
    -77.3225    -161.0908 
    -72.5739    -132.2631 
    -79.1238     -92.3272 
    -67.6424      63.8194 
    -67.0264     144.1917 
    -63.1291     163.0153 
    -66.6180    -107.1844 
    -69.3523    -100.3526 
    -73.0774      -4.8715 
    -70.5120      71.5621 
    -68.3669      68.0290 
    -62.2299     159.8568 
    -62.0853     144.3015 
    -62.2959     141.1203 
    -62.6311      96.1013 
    -75.1484    -159.9950 
    -64.7011     106.5214 
    -65.8539      45.8636 
    -68.3918     -47.2482 
    -70.4879     -36.7842 
    -66.7976     -27.7615 
    -61.8981     -45.9231 
    -65.9293     -70.8825 
    -64.9080     -50.3398 
    -64.4524    -121.1076 
    -68.8366     129.5833 
    -67.1840      59.5046 
    -63.0763      -4.7490 
    -62.5603     -89.2819 
    -64.8194     177.1998 
    -67.1615      81.3280 
    -64.9194     -27.6551 
    -64.1314     -36.5559 
    -70.1503     123.2720 
    -66.3619     154.0100 
    -66.3555     -81.2720 
    -61.4609      -4.2816 
    -69.7602      48.6945 
    -65.4845     145.4681 
    -68.1328    -111.4169 
    -68.8408     -88.0112 
    -68.1020     -28.2912 
    -70.9808       3.8758 
    -71.7836     -36.4582 
    -70.9949     -84.8053 
    -67.9437     -25.3277 
    -64.0468     -62.7149 
    -62.5057     -67.1895 
    -60.9663     -99.0140 
    -69.3360    -111.2389 
    -61.7906     -75.0267 
    -60.6431    -128.8388 
    -63.8538    -147.3940 
    -75.0374    -175.9855 
    -83.9954      50.4361 
    -67.4747      77.4014 
    -63.4999      37.4490 
    -70.7637      32.1202 
    -61.9139      60.0487 
    -64.4027       4.8188 
    -66.1106     -37.2351 
    -66.8727     -99.7740 
    -62.1405     138.9215 
    -62.3961      52.2429 
    -62.8381     -32.8966 
    -63.2819    -125.6089 
    -64.6919     136.3063 
    -62.4292      92.6798 
    -64.1580    -106.6883 
    -62.3285     -37.7833 
    -62.3517      64.6723 
    -59.0258     119.5089 
    -65.8485    -150.8753 
    -64.4516    -108.0136 
    -65.8370     -32.4503 
    -69.8525      -0.5902 
    -67.5154      29.2488 
    -69.6107      34.4355 
    -63.8724      34.7039 
    -63.3882      44.1535 
    -61.4474      81.6891 
    -60.3201      77.0027 
    -58.7914      69.8555 
    -62.0408      52.3258 
    -62.0137      85.0514 
    -59.8235      32.1926 
    -62.9484       6.6937 
    -65.5199     -49.7204 
    -77.9044     -31.5240 
    -66.5355     -15.3411 
    -69.5532    -147.1822 
    -67.7546      91.2470 
    -68.2375    -106.8179 
    -63.1833     178.0414 
    -62.9985     163.5883 
    -60.6047     109.7166 
    -62.2352      36.5422 
    -66.0277     -77.3362 
    -68.2870    -174.9226 
    -67.8775     113.9708 
    -67.1095      18.8118 
    -69.0170     -96.4646 
    -72.0780     -36.0542 
    -63.9787      30.6056 
    -60.2922      92.3586 
    -61.6860    -167.2706 
    -60.3933    -116.8378 
    -62.7832     -27.5792 
    -62.8530      54.5542 
    -70.2353     100.4308 
    -69.9096      77.4394 
    -63.1995      78.4919 
    -60.1490     143.4417 
    -57.9630     154.8715 
    -58.7877    -169.0325 
    -57.8759    -140.5115 
    -56.6547    -137.3115 
    -62.2900    -143.6777 
    -64.1399    -103.5251 
    -66.9302     159.3128 
    -75.0827     127.1086 
    -62.7422     131.3235 
    -62.7468      60.9509 
    -67.8430     111.0625 
    -60.0256      68.3009 
    -65.8848     -12.2014 
    -79.4679    -117.0361 
    -68.7114      -6.7586 
    -69.4621    -106.4179 
    -65.0974     -67.9126 
    -61.4522    -123.0973 
    -58.3875     155.4108 
    -62.6826      58.1973 
    -64.1330     -20.4768 
    -65.7238    -108.5036 
    -65.4878     150.2890 
    -67.1613      53.4735 
    -67.8534      32.3081 
    -61.1780     151.8556 
    -60.9679    -144.4767 
    -60.0307     -61.7508 
    -60.0179      25.4269 
    -65.0178      94.6778 
    -62.5536    -170.4221 
    -72.1969    -135.4631 
    -72.1268     171.9284 
    -65.7697     114.5583 
    -63.5795    -127.9697 
    -59.8240    -108.8746 
    -61.5363     -60.6425 
    -58.3906     -19.9210 
    -61.3778     -25.2528 
    -72.8957      13.5182 
    -69.4066      26.5551 
    -76.0250       8.8204 
    -66.3226       4.8629 
    -68.0890    -141.0541 
    -70.8256      70.7122 
    -70.8067     -39.1599 
    -71.7767     164.8119 
    -68.6697     -62.8941 
    -66.7114    -140.2444 
    -75.5120    -174.3211 
    -65.3177     168.8843 
    -60.0770      77.0415 
    -58.0295      -2.2970 
    -59.5243     -74.8749 
    -60.7559    -137.9469 
    -62.1641     141.3073 
    -65.3555      59.3675 
    -70.1169     -88.3809 
    -66.2438     157.3248 
    -63.1702     157.6296 
    -63.2362     -90.4530 
    -60.2862       0.3392 
    -62.4941      81.3453 
    -58.6692     158.2016 
    -64.9708    -105.4574 
    -63.6665     -45.0633 
    -64.5872      88.7498 
    -62.5553    -166.0614 
    -61.2484    -123.2036 
    -61.0134     -34.2845 
    -61.1846     -13.3046 
    -65.3150      80.7744 
    -61.4476      89.8885 
    -82.5863      56.7098 
    -62.9217    -172.1294 
    -66.1421    -151.6591 
    -60.0355    -152.5298 
    -63.5181    -166.2521 
    -60.2566    -140.2961 
    -58.6905     159.5715 
    -73.7266     115.2069 
    -64.6059    -147.1137 
    -65.1644     165.2965 
    -62.5689     121.3541 
    -63.3192      58.4395 
    -59.5609     -42.0454 
    -57.8342    -124.0069 
    -58.6588     156.8783 
